question,question_cyrl,answers,answers_cyrl,correct_answer,image_url,category,time_limit,audio_url,audio_url_cyrl,explanation_text,explanation_text_cyrl
N2; N3; O3; O4 toifadagi transport vositalari shina protektori naqshlarining qoldiq balandligi qanchadan kam bo'lmasligi kerak?,Н2; Н3; О3; О4 тоифадаги транспорт воситалари шина протектори нақшларининг қолдиқ баландлиги қанчадан кам бўлмаслиги керак?,"{""0,5 mm"",""1 mm"",""1,6 mm"",""2 mm"",""3 mm""}","{""0,5 мм"",""1 мм"",""1,6 мм"",""2 мм"",""3 мм""}",1,https://postimg.cc/Dmfk0bYv,16-BILET,300,,,,
Mexanik transport vositalari va uning tirkamalarining egalari texnik holatidan qatiy nazar; xarid qilgan (olgan) paytdan boshlab shu muddat mobaynida DYHX xizmatida ro'yxatdan o'tkazishlari kerak:,Механик транспорт воситалари ва унинг тиркамаларининг егалари техник ҳолатидан қатий назар; харид қилган (олган) пайтдан бошлаб шу муддат мобайнида ДЙҲХ хизматида рўйхатдан ўтказишлари керак:,"{""2 kun"",""10 kun"",""5 kun"",""15 kun"",""30 kun""}","{""2 кун"",""10 кун"",""5 кун"",""15 кун"",""30 кун""}",1,https://postimg.cc/Dmfk0bYv,16-BILET,300,,,,
Mazkur sharoitda shatakka olishni amalga oshirilishning yo'l qo'yilgan eng yuqori tezligi qanday?,Мазкур шароитда шатакка олишни амалга оширилишнинг ёл қўйилган енг юқори тезлиги қандай?,"{""30 km/s"",""50 km/s"",""70 km/s"",""80 km/s""}","{""30 км/с"",""50 км/с"",""70 км/с"",""80 км/с""}",1,https://ptest.uz/images/519364ee-a738-4553-af7d-402d197428d8.webp,16-BILET,300,,,,
"Bu belgilar amal qiladigan hududda ""Nogiron"" taniqli belgisi bilan belgilangan avtomobilga to'xtashga ruxsat etiladimi?","Бу белгилар амал қиладиган ҳудудда ""Ногирон"" таниқли белгиси билан белгиланган автомобилга тўхташга рухсат етиладими?","{""Ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат етилади"",""Тақиқланади""}",0,https://ptest.uz/images/b8acb676-c15d-4fa5-8587-36f99f633816.webp,16-BILET,300,,,,
Chorrahani kesib o'tishda tramvay yo'li bo'ylab harakatlanishga ruxsat etiladimi?,Чорраҳани кесиб ўтишда трамвай ёли бўйлаб ҳаракатланишга рухсат етиладими?,"{""Taqiqlanadi"",""Agar tramvayga to'sqinlik qilmasa ruxsat etiladi"",""Yo'l-yo'lakay yo'nalishdagi tramvay yo'llari bo'ylab ruxsat etiladi"",""Boshqa bo'laklardan harakat serqatnov bo'lganda, aylanib o'tishda, yo'l-yo'lakay yo'nalishdagi tramvay yo'llari bo'ylab quvib o'tishga ruxsat etiladi.(agar chorrahadan oldin 5.8.1 yoki 5.8.2 yo'l belgilari o'rnatilmagan bo'lsa) Bunda tramvayga xalal bermaslik kerak""}","{""Тақиқланади"",""Агар трамвайга тўсқинлик қилмаса рухсат етилади"",""Ёл-ёлакай ёналишдаги трамвай ёллари бўйлаб рухсат етилади"",""Бошқа бўлаклардан ҳаракат серқатнов бўлганда, айланиб ўтишда, ёл-ёлакай ёналишдаги трамвай ёллари бўйлаб қувиб ўтишга рухсат етилади.(агар чорраҳадан олдин 5.8.1 ёки 5.8.2 ёл белгилари ўрнатилмаган бўлса) Бунда трамвайга халал бермаслик керак""}",3,https://postimg.cc/Dmfk0bYv,17-BILET,300,,,,
Yuk avtomobillarining avtomagistrallarda ikkinchi bo'lakdan nariroqda harakatlanishiga ruxsat etiladimi?,Юк автомобилларининг автомагистралларда иккинчи бўлакдан нарироқда ҳаракатланишига рухсат етиладими?,"{""Ruxsat etiladi, ruxsat etilgan to'la vazni 3,5 t dan oshib ketmasa"",""Ruxsat etiladi, ruxsat etilgan to'la vazni 3,5 t dan ortiq bo'lsa"",""Taqiqlanadi""}","{""Рухсат етилади, рухсат етилган тўла вазни 3,5 т дан ошиб кетмаса"",""Рухсат етилади, рухсат етилган тўла вазни 3,5 т дан ортиқ бўлса"",""Тақиқланади""}",2,https://postimg.cc/Dmfk0bYv,17-BILET,300,,,,
Transport vositalari chorrahani quyidagi tartibda kesib o'tadilar:,Транспорт воситалари чорраҳани қуйидаги тартибда кесиб ўтадилар:,"{""Tramvay, sariq, yashil avtomobillar"",""Tramvay va yashil avtomobil, sariq avtomobil"",""Yashil, sariq avtomobillar, tramvay""}","{""Трамвай, сариқ, яшил автомобиллар"",""Трамвай ва яшил автомобил, сариқ автомобил"",""Яшил, сариқ автомобиллар, трамвай""}",1,https://ptest.uz/images/38109982-942c-4788-a226-617ac7216f6d.webp,17-BILET,300,,,,
Yon kajavasi bo'lmagan motosiklda bolalarni tashishga ruxsat etiladimi?,Ён кажаваси бўлмаган мотосиклда болаларни ташишга рухсат етиладими?,"{""Ruxsat etiladi"",""12 yoshga to'lgan va undan katta bolalarga ruxsat etiladi"",""Katta yoshdagi yo'lovchi bo'lganda ruxsat etiladi"",""Taqiqlanadi""}","{""Рухсат етилади"",""12 ёшга тўлган ва ундан катта болаларга рухсат етилади"",""Катта ёшдаги ёловчи бўлганда рухсат етилади"",""Тақиқланади""}",1,https://postimg.cc/Dmfk0bYv,17-BILET,300,,,,
Qanday hollarda to'xtab turish taqiqlanadi?,Қандай ҳолларда тўхтаб туриш тақиқланади?,"{""Qatnov qismi kesishmasining chekkasidan 30 metrdan ko'p qolganda"",""Piyodalarning o'tish joyi oldidan 10 metrdan ko'p qolganda"",""Piyodalar o'tish joyidan keyin 1 metr masofa uzoqlikda"",""Transport vositalarining harakatlanishiga imkon qoldirmaydigan kirishga yoki chiqishga va piyodalarning harakatiga xalaqit beradigan joylarda"",""Barcha sanab o'tilgan hollarda""}","{""Қатнов қисми кесишмасининг чеккасидан 30 метрдан кўп қолганда"",""Пиёдаларнинг ўтиш жойи олдидан 10 метрдан кўп қолганда"",""Пиёдалар ўтиш жойидан кейин 1 метр масофа узоқликда"",""Транспорт воситаларининг ҳаракатланишига имкон қолдирмайдиган киришга ёки чиқишга ва пиёдаларнинг ҳаракатига халақит берадиган жойларда"",""Барча санаб ўтилган ҳолларда""}",3,https://postimg.cc/Dmfk0bYv,17-BILET,300,,,,
Chorrahada qaysi yo'nalishlarda harakat qilishga ruxsat etiladi?,Чорраҳада қайси ёналишларда ҳаракат қилишга рухсат етилади?,"{""Faqat \""?\"" va \""?\"""",""\""?\"", \""?\"", \""?\"", \""?\"""",""\""?\"", \""?\"", \""?\"", \""?\""""}","{""Фақат \""?\"" ва \""?\"""",""\""?\"", \""?\"", \""?\"", \""?\"""",""\""?\"", \""?\"", \""?\"", \""?\""""}",0,https://ptest.uz/images/e14dece1-3ffa-42b3-9a85-8a03cab0311c.webp,17-BILET,300,,,,
Tashilayotgan yuk DYHX xizmatining puxsatisiz transport vositasi o'lchamlarining orqa nuqtasidan eng katta miqdorda qanday chiqib turishi mumkin?,Ташилаётган юк ДЙҲХ хизматининг пухсатисиз транспорт воситаси ўлчамларининг орқа нуқтасидан енг катта миқдорда қандай чиқиб туриши мумкин?,"{""1,0 m"",""1,5 m"",""2,0 m"",""2,5 m"",""4,0 m""}","{""1,0 м"",""1,5 м"",""2,0 м"",""2,5 м"",""4,0 м""}",2,https://postimg.cc/Dmfk0bYv,17-BILET,300,,,,
Haydovchilardan qay biri yo'lovchilarni tushirish uchun to'g'ri to'xtadi?,Ҳайдовчилардан қай бири ёловчиларни тушириш учун тўғри тўхтади?,"{""Ko'k va qizil avtomobillarning haydovchilari"",""Mototsikl va ko'k avtomobil haydovchilari"",""Faqat ko'k avtomobil haydovchilari"",""Barcha haydovchilar""}","{""Кўк ва қизил автомобилларнинг ҳайдовчилари"",""Мототсикл ва кўк автомобил ҳайдовчилари"",""Фақат кўк автомобил ҳайдовчилари"",""Барча ҳайдовчилар""}",1,https://ptest.uz/images/ffb00fd1-f83f-456b-a103-cb4ad2fa2133.webp,17-BILET,300,,,,
Haydovchi avtopoezdni tormozlashning qaysi qoidalariga rioya qilishi kerak?,Ҳайдовчи автопоездни тормозлашнинг қайси қоидаларига риоя қилиши керак?,"{""Tormoz tepkisini keskin kuchli bosish - ulagichni ajratgan holda"",""Oldindan tezlikni kamaytirish, ulagichni ajratmay, bir tekis tormozlash""}","{""Тормоз тепкисини кескин кучли босиш - улагични ажратган ҳолда"",""Олдиндан тезликни камайтириш, улагични ажратмай, бир текис тормозлаш""}",1,https://postimg.cc/Dmfk0bYv,17-BILET,300,,,,
Bu yotiq chiziq nimani anglatadi?,Бу ётиқ чизиқ нимани англатади?,"{""Transport vositalari oqimi qo'shiladigan joylardagi yo'naltiruvchi orolchani"",""Qatnov qismidagi xavfli joylarda piyodalar uchun orolchani"",""Transport vositalari to'xtab turish qismining chegarasini"",""Transport vositalari oqimi ajraladigan joydagi yo'naltiruvchi orolchani""}","{""Транспорт воситалари оқими қўшиладиган жойлардаги ёналтирувчи оролчани"",""Қатнов қисмидаги хавфли жойларда пиёдалар учун оролчани"",""Транспорт воситалари тўхтаб туриш қисмининг чегарасини"",""Транспорт воситалари оқими ажраладиган жойдаги ёналтирувчи оролчани""}",0,https://ptest.uz/images/e2e50547-dbe1-4d86-8663-5034c3f06fac.webp,17-BILET,300,,,,
Enli uzuq-uzuq chiziq ko'rinishidagi yotiq chiziq nimani bildiradi?,Енли узуқ-узуқ чизиқ кўринишидаги ётиқ чизиқ нимани билдиради?,"{""Qatnov qismi bilan yo'l yoqasi o'rtasidagi chegarani"",""Tezlanish yoki sekinlanish bo'lagi bilan qatnov qismi asosiy bo'lagi o'rtasidagi chegarani bildiradi"",""Transport vositalarining to'xtashi va to'xtab turishi uchun belgilangan maydonchalarni""}","{""Қатнов қисми билан ёл ёқаси ўртасидаги чегарани"",""Тезланиш ёки секинланиш бўлаги билан қатнов қисми асосий бўлаги ўртасидаги чегарани билдиради"",""Транспорт воситаларининг тўхташи ва тўхтаб туриши учун белгиланган майдончаларни""}",1,https://ptest.uz/images/992c0ab7-922d-42e7-8539-89d44f1d4889.webp,17-BILET,300,,,,
Siz reversiv harakatli yo'lga burildingiz. Burilishdan keyin siz qaysi bo'lak bo'ylab harakatlanish huquqiga egasiz?,Сиз реверсив ҳаракатли ёлга бурилдингиз. Бурилишдан кейин сиз қайси бўлак бўйлаб ҳаракатланиш ҳуқуқига егасиз?,"{""Aholi punktlarida istalgan bo'lak bo'ylab harakatlanishga ruxsat etiladi"",""Chetki o'ng bo'lak bo'ylab. Faqat reversiv svetofor yoki boshqa bo'laklar bo'yicha ham harakatlanishga ruxsat etadigan ''bo'laklar bo'yicha harakatlanish yo'nalishi'' belgisidan o'tgandan so'ng qayta tizilishga ruxsat etiladi"",""Aholi punktlaridan tashqarida qatnov qismining iloji boricha o'ng chetiga yaqinroqda""}","{""Аҳоли пунктларида исталган бўлак бўйлаб ҳаракатланишга рухсат етилади"",""Четки ўнг бўлак бўйлаб. Фақат реверсив светофор ёки бошқа бўлаклар бўйича ҳам ҳаракатланишга рухсат етадиган бўлаклар бўйича ҳаракатланиш ёналиши белгисидан ўтгандан сўнг қайта тизилишга рухсат етилади"",""Аҳоли пунктларидан ташқарида қатнов қисмининг иложи борича ўнг четига яқинроқда""}",1,https://postimg.cc/Dmfk0bYv,17-BILET,300,,,,
Qaysi transport vositasining haydovchisi birinchi navbatda harakatlanish huquqiga ega?,Қайси транспорт воситасининг ҳайдовчиси биринчи навбатда ҳаракатланиш ҳуқуқига ега?,"{""Avtomobil haydovchisi"",""Motosikl haydovchisi""}","{""Автомобил ҳайдовчиси"",""Мотосикл ҳайдовчиси""}",1,https://ptest.uz/images/62e1ab29-2c5e-4e08-bc60-dfd1e38c0ac5.webp,17-BILET,300,,,,
Qatnov qismining o'ng bo'lagi bo'ylab harakatlanishga qaysi transport vositasiga ruxsat etilgan?,Қатнов қисмининг ўнг бўлаги бўйлаб ҳаракатланишга қайси транспорт воситасига рухсат етилган?,"{""Barcha mexanik transport vositalariga"",""Belgilangan yo'nalishdagi transport vositalariga va taksilarga"",""Faqat velosipedlarga"",""Faqat belgilangan yo'nalishdagi transport vositalariga""}","{""Барча механик транспорт воситаларига"",""Белгиланган ёналишдаги транспорт воситаларига ва таксиларга"",""Фақат велосипедларга"",""Фақат белгиланган ёналишдаги транспорт воситаларига""}",3,https://ptest.uz/images/d2d749e6-b4ab-4bb1-9c2d-71169c78e8a1.webp,17-BILET,300,,,,
Qattiq charchoq boshlanishining asosiy tashqi alomatlari qanday?,Қаттиқ чарчоқ бошланишининг асосий ташқи аломатлари қандай?,"{""Ko'z sanchib og'riydi, yuz terisi oqaradi, uyqu bosadi"",""Yuz rangi to'q qizil tusga kiradi, qo'l-oyoqlar soviydi, ongi xiralashadi"",""Mushaklarda horg'inlik seziladi, quloqlarda shovqin g'uvillaydi, bosh aylanadi, muzdek yopishqoq ter chiqadi""}","{""Кўз санчиб оғрийди, юз териси оқаради, уйқу босади"",""Юз ранги тўқ қизил тусга киради, қўл-оёқлар совийди, онги хиралашади"",""Мушакларда ҳорғинлик сезилади, қулоқларда шовқин ғувиллайди, бош айланади, муздек ёпишқоқ тер чиқади""}",0,https://postimg.cc/Dmfk0bYv,17-BILET,300,,,,
